0,1,2,3,4,5,6,7,8,9,label
0.9999485,0.7654273,0.6580772,0.38225588,0.37858224,0.6760113,0.62396973,0.42034432,0.8739454,0.7654667,heart
0.90982735,0.77869874,0.66003656,0.37148574,0.37174058,0.6391323,0.6362243,0.45718268,0.86368275,0.85587525,heart
1.1685631,0.78565574,0.66428375,0.36439425,0.37695056,0.66810983,0.7367013,0.4374833,0.861615,0.67232627,heart
0.87751335,0.7682347,0.68184537,0.3989036,0.36435476,0.68603975,0.55994576,0.43665624,0.8810305,0.8754679,heart
1.0049098,0.7722035,0.66590816,0.35834792,0.3881753,0.53744984,0.78338015,0.42898315,0.88184345,0.7684307,heart
1.0793935,0.7763229,0.67877936,0.3712952,0.36771715,0.68135417,0.67762536,0.43664566,0.8829382,0.7192214,heart
0.8230269,0.77022284,0.6756013,0.38762698,0.37916648,0.66523874,0.56595606,0.42754045,0.8839467,0.9358416,heart
0.79551643,0.77468544,0.6753786,0.3900503,0.39260092,0.5944904,0.6204357,0.4157292,0.8792186,0.97381455,heart
0.94560456,0.7743202,0.6632295,0.38008767,0.37653613,0.6292795,0.6681721,0.45104566,0.86793965,0.81886256,heart
0.7859835,0.76039624,0.6765961,0.40194204,0.38559029,0.6106995,0.5715929,0.3763982,0.9044601,0.96744555,heart
0.81635976,0.76958257,0.67439026,0.37921044,0.39293814,0.48354125,0.73359615,0.43317154,0.8866843,0.94270027,heart
0.78978604,0.771468,0.68278396,0.37552172,0.3902658,0.6335036,0.568591,0.42771134,0.8834974,0.9768063,heart
0.7987424,0.7729227,0.7025762,0.3694827,0.3966926,0.57048285,0.6190627,0.40737373,0.8930568,0.96767455,heart
0.8490743,0.7677012,0.6853243,0.3843469,0.3965676,0.5618312,0.6523285,0.40214118,0.9025676,0.9041625,heart
0.92760175,0.7811198,0.69462925,0.36002097,0.38072318,0.58873683,0.6910769,0.41466287,0.8910945,0.8420853,heart
0.899806,0.7750825,0.659976,0.4094774,0.36822262,0.6967384,0.5488764,0.39635372,0.8724343,0.86138844,heart
0.7961195,0.78354436,0.7040967,0.38515106,0.38477868,0.54527014,0.63993084,0.39827433,0.9032465,0.9842044,heart
1.0919274,0.7836604,0.6791988,0.38170606,0.3883266,0.646215,0.7009684,0.37627834,0.87796867,0.71768546,heart
0.7663132,0.7850412,0.6938984,0.37439024,0.39907187,0.62126315,0.583582,0.42115366,0.87394947,1.0244391,heart
0.93980044,0.8036445,0.6369365,0.37629998,0.3758004,0.61456877,0.70158094,0.448452,0.83926606,0.85512245,heart
0.85336626,0.7749192,0.6926141,0.38849667,0.36863858,0.6356554,0.62469494,0.41337743,0.89358586,0.9080734,heart
0.91686064,0.7860732,0.6858269,0.3707361,0.37566245,0.6057609,0.6838122,0.43164983,0.87420535,0.857353,heart
0.8928709,0.7599837,0.70686257,0.37840134,0.3834025,0.66074085,0.58067733,0.40051374,0.90944636,0.85116863,heart
0.76157075,0.77802277,0.6785725,0.40202346,0.39407918,0.5505805,0.6155404,0.37315938,0.89587253,1.0216027,heart
0.8571251,0.7686013,0.6733382,0.39517713,0.37212625,0.6185754,0.6141849,0.38665777,0.896031,0.89672005,heart
0.97679996,0.7793038,0.7040316,0.3594442,0.38251293,0.57059187,0.7288912,0.39757365,0.8899054,0.79781306,heart
0.7782193,0.78026354,0.69178617,0.38049945,0.40181535,0.53086007,0.6359469,0.37465644,0.89569294,1.0026269,heart
1.8600119,0.7645265,0.6796405,0.3818768,0.3603064,0.9743791,0.80953515,0.38459826,0.91196,0.41103312,heart
0.8948628,0.7909814,0.6908545,0.360225,0.39482057,0.5601799,0.6649281,0.42453918,0.8851576,0.8839137,heart
0.84612775,0.7653893,0.6893616,0.38973284,0.38836896,0.61194474,0.5921645,0.39422002,0.90718156,0.904579,heart
0.91108674,0.7907138,0.66362023,0.39092395,0.3764499,0.67161584,0.5880572,0.4012951,0.8597206,0.8678798,heart
0.812458,0.7799652,0.65879697,0.3958178,0.36962733,0.67229664,0.5733741,0.43939105,0.8534375,0.96000683,heart
1.2130015,0.776885,0.7071782,0.36683366,0.36649877,0.69348234,0.7311932,0.4176054,0.8990596,0.640465,heart
0.82338,0.77628475,0.66576505,0.39418283,0.38782933,0.5934582,0.59892744,0.38143638,0.8820159,0.9428025,heart
0.8757225,0.7772952,0.65583456,0.38018927,0.3791315,0.66615057,0.5919231,0.4309992,0.86770743,0.8876044,heart
1.0128576,0.76511884,0.68811536,0.36639187,0.37904355,0.6312275,0.69127965,0.4047747,0.90567726,0.7554062,heart
0.89974916,0.76357585,0.7289832,0.39106286,0.37441185,0.651065,0.57463497,0.3931056,0.91465414,0.84865415,heart
0.847781,0.8052741,0.6354321,0.37212324,0.37688264,0.5714168,0.68930346,0.44834563,0.84225434,0.949861,heart
0.8692551,0.7782507,0.68009514,0.38288796,0.38594753,0.6176086,0.61294156,0.3848956,0.88611233,0.89530754,heart
0.82740265,0.77551913,0.68033653,0.36435992,0.40485102,0.63444453,0.5731553,0.42498386,0.8687349,0.9372935,heart
0.73024327,0.7781252,0.6788451,0.39945117,0.38943565,0.5869777,0.5688343,0.39540595,0.89635414,1.0655699,heart
1.0264825,0.7888624,0.6692515,0.37819958,0.37585095,0.6483813,0.66289496,0.39597404,0.8754898,0.7685104,heart
1.0089247,0.7694643,0.6719119,0.35800683,0.39792344,0.46537712,0.8299095,0.4035403,0.90134335,0.76265776,heart
0.9479591,0.7613637,0.6794517,0.3776276,0.38088045,0.6191199,0.6519921,0.38877285,0.89833874,0.8031609,heart
1.1950128,0.7958842,0.6757787,0.3676902,0.3722315,0.7037633,0.728096,0.4201765,0.85887223,0.6660047,heart
1.1309829,0.7807077,0.6597891,0.3838492,0.37531006,0.7017123,0.6255068,0.37743652,0.88487357,0.69029135,heart
0.79363734,0.77631617,0.67670304,0.38424635,0.38375303,0.5817734,0.61332774,0.40388122,0.88147736,0.978175,heart
1.084773,0.7842295,0.68459415,0.37923712,0.39518613,0.5771556,0.71235245,0.35071892,0.9024057,0.7229435,heart
0.8232964,0.7904803,0.65374565,0.36783865,0.37304604,0.63381076,0.62163955,0.45816308,0.8653039,0.9601406,heart
0.7843298,0.79846334,0.66391957,0.39251876,0.3789779,0.67080796,0.53284085,0.41046646,0.84651124,1.0180199,heart
0.8850137,0.76408345,0.66582686,0.38890296,0.38701722,0.6637548,0.6038062,0.39523894,0.8942704,0.8633578,heart
0.79584837,0.7910652,0.6730146,0.38022497,0.37615892,0.68453676,0.54782575,0.44373137,0.8724536,0.9939899,heart
0.84929764,0.80188763,0.6713738,0.3600184,0.38658944,0.572502,0.69042414,0.4737824,0.84831685,0.9441774,heart
0.8066105,0.7905483,0.66512626,0.39629543,0.3704393,0.6139577,0.5819202,0.41783506,0.8694433,0.9800868,heart
0.8093613,0.7727546,0.66683143,0.38467565,0.38453487,0.65946525,0.5681007,0.41919065,0.8789662,0.954771,heart
0.79036593,0.7601192,0.7089266,0.39389107,0.38493383,0.5921339,0.6249131,0.37496468,0.90398216,0.9617307,heart
1.2287441,0.763568,0.7024936,0.363038,0.38942796,0.59600276,0.7972589,0.3776014,0.9199247,0.62142146,heart
0.7606468,0.7730645,0.66520274,0.3793391,0.3966921,0.5506702,0.65069276,0.41618085,0.87711257,1.0163251,heart
1.4296615,0.7785527,0.66154677,0.36086354,0.3781323,0.77877766,0.8345355,0.41682976,0.8784054,0.5445714,heart
0.8573939,0.77290547,0.67579263,0.38237435,0.3702488,0.6333397,0.6272464,0.4210149,0.89130825,0.9014589,heart
1.555526,0.7765074,0.69409764,0.37503812,0.35705468,0.87372935,0.8073803,0.43504998,0.8916093,0.49919277,heart
0.86383325,0.7855913,0.70351255,0.3941912,0.37174612,0.65759957,0.576565,0.40219945,0.87849003,0.9094247,heart
0.9357961,0.7846534,0.68543947,0.38813958,0.37223294,0.6378287,0.62567776,0.3834522,0.8902282,0.83848757,heart
0.87786835,0.77575415,0.6657693,0.38633654,0.37750524,0.6387745,0.61131984,0.4035428,0.8734709,0.8836794,heart
0.9721948,0.7718248,0.6832401,0.3834407,0.3759701,0.63734597,0.6340572,0.40903848,0.8816211,0.7938993,heart
1.0037755,0.8052844,0.6727943,0.38514575,0.3821401,0.67350477,0.6254817,0.4038524,0.8560846,0.8022554,oblong
1.0479347,0.7720505,0.71215755,0.37216586,0.3927594,0.58606124,0.69205004,0.36196297,0.90674025,0.7367353,oblong
0.95279735,0.78988624,0.6390433,0.36093047,0.3982239,0.6094821,0.7163157,0.42717552,0.84122026,0.8290181,oblong
0.8480297,0.7883774,0.65930796,0.3891656,0.39003184,0.63130724,0.5909859,0.38911745,0.87193877,0.9296578,oblong
0.9203737,0.7849872,0.6860127,0.37503368,0.37258238,0.68887645,0.5933671,0.42538443,0.87947863,0.85290056,oblong
0.8351252,0.80293024,0.66974425,0.40178892,0.3680518,0.79261386,0.41866145,0.41858217,0.88794595,0.96144897,oblong
0.8285806,0.7950327,0.6909749,0.38759774,0.3813274,0.6082847,0.59421736,0.39532742,0.87845504,0.9595116,oblong
1.0486137,0.8056132,0.6795511,0.36793658,0.3893237,0.56384176,0.7620303,0.41085216,0.8659301,0.768265,oblong
0.7907846,0.77415895,0.68193483,0.39173782,0.403623,0.5218646,0.6290209,0.35714018,0.90987915,0.9789758,oblong
0.90807706,0.7924339,0.6800843,0.4037921,0.3650468,0.7030365,0.5421915,0.4010286,0.8900185,0.87265056,oblong
1.0729587,0.80003077,0.6516743,0.3688517,0.3651294,0.7042172,0.6610123,0.46961594,0.83948165,0.74563056,oblong
0.84367603,0.77589065,0.6844021,0.38609594,0.38875377,0.6047983,0.58842045,0.37450412,0.89488906,0.9196547,oblong
0.86930525,0.7853174,0.6836549,0.40632272,0.3939064,0.5965734,0.6068037,0.35069644,0.8653054,0.9033851,oblong
0.9270003,0.796014,0.6447685,0.36234102,0.38937455,0.56961864,0.6932192,0.46012813,0.8483092,0.8586988,oblong
0.8996482,0.78301907,0.6430245,0.3998451,0.3870434,0.6195947,0.6357451,0.40402216,0.8481393,0.8703614,oblong
0.9093946,0.7799672,0.6809912,0.39520666,0.39231545,0.6314071,0.6153258,0.37183928,0.8745827,0.85767734,oblong
0.87061703,0.75241643,0.67920995,0.41455302,0.37216848,0.63907003,0.57229036,0.35243028,0.9054614,0.86423355,oblong
0.9341311,0.75539863,0.6742809,0.38104624,0.38739064,0.6019771,0.67479354,0.40561903,0.8884863,0.8086645,oblong
0.94158894,0.76373965,0.67248875,0.37675053,0.3977997,0.5308771,0.7431154,0.39802724,0.88574636,0.8111179,oblong
0.9942855,0.80412596,0.6679199,0.37936398,0.37944543,0.7112132,0.5930931,0.4052621,0.8626936,0.8087476,oblong
0.82295316,0.78199035,0.6639947,0.3610799,0.41566366,0.4441549,0.7841971,0.42916235,0.8842289,0.9502246,oblong
0.9105056,0.7673406,0.66430557,0.3880699,0.3736019,0.67303556,0.60283524,0.4242555,0.8792748,0.84276325,oblong
0.906701,0.7746919,0.6599474,0.3649277,0.384597,0.60028607,0.7135618,0.46747804,0.8508397,0.8544072,oblong
0.81694305,0.78984,0.6655962,0.38892397,0.38220984,0.6002526,0.5940004,0.4140148,0.8587138,0.9668238,oblong
0.8840147,0.7975587,0.6488549,0.3807042,0.3835137,0.5422486,0.7106319,0.4081309,0.84519064,0.90220076,oblong
0.93009937,0.79305124,0.6749113,0.39034766,0.38916796,0.6421862,0.6027527,0.3805204,0.8718592,0.8526522,oblong
0.8887102,0.7523722,0.6991541,0.39638638,0.39149636,0.5974787,0.60909104,0.37344664,0.92476946,0.8465889,oblong
1.0639317,0.7948375,0.6643769,0.36622202,0.37830028,0.57034785,0.76245934,0.4235236,0.858305,0.7470756,oblong
0.90469843,0.77480066,0.6900207,0.37534574,0.38981465,0.60339767,0.63686347,0.39301324,0.8931902,0.85641867,oblong
0.8921889,0.7938013,0.65628725,0.37569195,0.38016793,0.61985993,0.6467463,0.43757674,0.8533688,0.8897233,oblong
1.1975015,0.7834587,0.67225564,0.3867529,0.3778033,0.73404396,0.6699375,0.38627046,0.86580515,0.6542444,oblong
0.9542888,0.7757757,0.6611716,0.374711,0.38783115,0.60342383,0.7053314,0.42194608,0.8626985,0.81293595,oblong
1.8485012,0.7892543,0.7059215,0.37243375,0.38140604,0.87924844,0.86813074,0.3786735,0.8782202,0.42696986,oblong
0.86974925,0.81580013,0.6500213,0.36323845,0.37965176,0.6066642,0.6362552,0.48588848,0.8434042,0.93797165,oblong
0.8294799,0.787951,0.6821094,0.39607033,0.38961545,0.71496654,0.46185535,0.37162504,0.89081067,0.9499338,oblong
0.9072099,0.7939439,0.658975,0.3759525,0.3848226,0.62051123,0.6629877,0.42787826,0.84858483,0.87514913,oblong
0.86515594,0.78352684,0.6883896,0.39530012,0.38404363,0.6744167,0.5332265,0.3927905,0.884458,0.9056481,oblong
0.84950995,0.7925742,0.67306316,0.38454586,0.39877114,0.5907277,0.6299406,0.3804442,0.85687816,0.93297815,oblong
0.89934707,0.78598464,0.6631272,0.37712616,0.3970655,0.52752095,0.7217107,0.3787079,0.87425035,0.8739503,oblong
0.96465164,0.7882883,0.6851946,0.3728699,0.3764079,0.6406639,0.6385055,0.4342942,0.8676553,0.817174,oblong
0.921306,0.7854414,0.67602724,0.41707152,0.35623354,0.8696601,0.4251342,0.4207555,0.89928955,0.8525304,oblong
0.8427038,0.74917984,0.70522916,0.4111913,0.39528924,0.6238251,0.5564409,0.3602073,0.9091788,0.8890192,oblong
0.8496023,0.795638,0.6894408,0.39276162,0.38428438,0.6087178,0.5839799,0.3710488,0.8844475,0.93648285,oblong
0.8797245,0.77611667,0.6681103,0.39700767,0.3811374,0.61246395,0.60486513,0.39175522,0.86729974,0.88222694,oblong
0.9562728,0.7882113,0.6688646,0.39140812,0.3805848,0.5917171,0.64913327,0.3645682,0.87102926,0.8242536,oblong
1.2978197,0.7830271,0.64918053,0.3615008,0.38457286,0.663428,0.81925726,0.42296308,0.86317474,0.60334045,oblong
0.77321845,0.7616123,0.68599427,0.4122286,0.3877971,0.6312586,0.5325557,0.3595456,0.91006327,0.9849898,oblong
0.9293532,0.77924156,0.66733396,0.38738772,0.37744886,0.67360365,0.5762891,0.42194548,0.8669972,0.8384773,oblong
0.9893353,0.77378225,0.6742822,0.38291782,0.39518243,0.65569663,0.6255304,0.39866748,0.861865,0.7821234,oblong
0.91081053,0.78635395,0.6531961,0.38899702,0.38327602,0.6119547,0.65046966,0.41339943,0.85814977,0.86335623,oblong
0.93772084,0.7773299,0.66109806,0.3777567,0.39924347,0.5768778,0.72344565,0.40321684,0.86267203,0.82895666,oblong
0.946929,0.8083488,0.6569753,0.39938846,0.36890587,0.72819436,0.5736037,0.4159371,0.84594345,0.85365295,oblong
1.2196453,0.7834209,0.7351108,0.36936346,0.3676561,0.67116284,0.6629875,0.3732364,0.92663276,0.6423351,oblong
0.92593926,0.8077692,0.63525516,0.39008927,0.37398463,0.6822762,0.6025627,0.43445554,0.84789455,0.8723781,oblong
0.8466915,0.7758023,0.6599757,0.37017223,0.40231588,0.4946855,0.74722344,0.43377164,0.86709994,0.9162751,oblong
1.2150234,0.77405465,0.66326904,0.3543347,0.39239168,0.59518236,0.8301273,0.41232783,0.8662735,0.63706976,oblong
0.9914374,0.78458947,0.662093,0.374704,0.37522823,0.6296622,0.6711629,0.42530358,0.86450887,0.7913656,oblong
1.1334308,0.79057723,0.65696824,0.3811441,0.37637666,0.6990106,0.65917313,0.4093127,0.858756,0.69750816,oblong
1.0127505,0.7575538,0.6636703,0.36892307,0.4176648,0.38890153,0.95405644,0.41894478,0.882963,0.74801624,oblong
1.2211717,0.765294,0.70947033,0.38216406,0.3723791,0.710511,0.65771914,0.36225963,0.91892433,0.62668824,oblong
0.86098874,0.79685587,0.6617071,0.40135494,0.3847478,0.7141218,0.5245333,0.38916144,0.85553265,0.9255125,oblong
0.94229746,0.7866447,0.67839336,0.37514436,0.4011354,0.54374224,0.7242073,0.3950499,0.86832935,0.83481574,oblong
0.9793582,0.7894424,0.69548553,0.36911193,0.37437832,0.67826,0.6147672,0.42165416,0.8787563,0.8060814,oblong
0.95192444,0.7776328,0.6779217,0.3830636,0.38926333,0.6061884,0.6729685,0.38119328,0.87890697,0.816906,oblong
0.92530173,0.79890305,0.6877569,0.36745137,0.38789305,0.5797061,0.6996484,0.42545635,0.861414,0.86339736,oblong
0.92797154,0.7802241,0.67115253,0.36639705,0.39623827,0.5747538,0.69357526,0.4198964,0.8809347,0.8407845,oblong
0.93320954,0.7948532,0.6817948,0.37411353,0.36674795,0.7621798,0.5560909,0.4581123,0.87229437,0.85174143,oblong
0.8935295,0.79188937,0.65143305,0.37867153,0.3954556,0.598637,0.6661086,0.41650203,0.85047007,0.8862487,oblong
0.89935654,0.7754582,0.6671409,0.38923553,0.38524854,0.54420537,0.71807754,0.39083824,0.8667359,0.8622367,oblong
0.84700024,0.77356297,0.7038872,0.36957565,0.40235904,0.45844457,0.7662566,0.42755702,0.890131,0.91329724,oblong
0.8642127,0.803716,0.66551715,0.38681176,0.38896742,0.591657,0.64662445,0.36867097,0.85519665,0.929998,oblong
1.1045349,0.76753235,0.67938673,0.385884,0.3786248,0.7247454,0.6374129,0.37798908,0.88729894,0.6948919,oblong
0.8509591,0.83210903,0.631143,0.37266615,0.39118865,0.5657451,0.6691578,0.45988765,0.82826185,0.9778485,oblong
0.8922056,0.78908527,0.6749127,0.39124602,0.37580514,0.61771286,0.6280634,0.3997688,0.86985755,0.8844209,oblong
0.9440028,0.78094125,0.6617316,0.38095966,0.39437973,0.5808949,0.6720919,0.38656878,0.8745483,0.82726586,oblong
1.2410306,0.7502394,0.7212267,0.38011667,0.38658258,0.6406778,0.74454427,0.33927846,0.92615,0.6045293,oblong
0.9401947,0.78039914,0.69077015,0.38879848,0.3835229,0.68396705,0.5619385,0.38515022,0.89570755,0.8300399,oblong
0.9046426,0.8014954,0.6428376,0.40463433,0.36069098,0.8064777,0.5217127,0.4508081,0.8480875,0.8859802,oblong
0.8386413,0.78724444,0.67978305,0.38660705,0.38261056,0.6420005,0.5900141,0.41525272,0.8689099,0.93871415,oblong
0.94759077,0.7723368,0.6926074,0.3872891,0.38908315,0.564567,0.6754655,0.37746203,0.9039145,0.8150531,oblong
0.95072776,0.78026706,0.70269734,0.38016987,0.4021321,0.4687401,0.76900244,0.38589787,0.9032308,0.82070506,oblong
0.8267177,0.8010712,0.6640683,0.38201827,0.39911824,0.50652236,0.693329,0.39393988,0.87023693,0.968978,oblong
0.8980911,0.8223852,0.6514181,0.35994872,0.38965195,0.56246156,0.70633686,0.4607602,0.8309152,0.91570354,oblong
0.95404494,0.79653066,0.67242163,0.39969024,0.37130296,0.76621544,0.521021,0.4030483,0.8664924,0.8348984,oblong
0.91969013,0.7843694,0.6569804,0.38742346,0.40022072,0.5711205,0.69210166,0.3720733,0.8584611,0.8528627,oblong
0.8253456,0.785465,0.6761252,0.39672866,0.37303466,0.702874,0.52271223,0.42275763,0.87894917,0.9516801,oblong
0.9220309,0.7871897,0.6587282,0.37922782,0.39194283,0.6119887,0.6667047,0.4143926,0.85379684,0.85375625,oblong
0.99618983,0.78669167,0.65976053,0.3760239,0.36644587,0.7173956,0.60467523,0.44519046,0.8621134,0.78970057,oblong
1.1515012,0.7878594,0.68258137,0.37942144,0.36819702,0.7627711,0.6301967,0.39633816,0.8690683,0.68420196,oblong
1.2419494,0.7820302,0.6735239,0.3790894,0.3717335,0.72812057,0.67479557,0.39649212,0.8695929,0.6296796,oblong
0.8727676,0.7410876,0.7157464,0.40492123,0.3798846,0.67863274,0.5439932,0.3751824,0.9429594,0.8491236,oblong
0.8940277,0.79309916,0.6641484,0.4082852,0.36115366,0.7905497,0.4846945,0.42124107,0.8658642,0.8871081,oblong
0.8822936,0.75473267,0.6685817,0.39874145,0.38147497,0.5945579,0.6195509,0.39165795,0.8914341,0.85542125,oblong
1.0291034,0.7899094,0.6393126,0.34951678,0.4024312,0.52393365,0.79983145,0.44667405,0.8408191,0.76757056,oblong
0.9023557,0.77320915,0.6996396,0.3877863,0.37586123,0.6408249,0.58528906,0.3934723,0.89746463,0.85687846,oblong
0.83824056,0.7595543,0.6786865,0.3856734,0.40363047,0.5245201,0.7014278,0.39801183,0.89422244,0.9061293,oblong
0.9144663,0.7763403,0.6251882,0.39384952,0.3877108,0.5982292,0.6806293,0.41074088,0.8487716,0.84895444,oblong
0.85665345,0.7758701,0.67109174,0.38535574,0.40378496,0.6201743,0.6220105,0.3887096,0.86677814,0.90569896,oblong
0.9584943,0.77928394,0.66344297,0.38759294,0.37262133,0.6893645,0.59231657,0.41596118,0.87578523,0.8130293,oblong
0.8500564,0.80590516,0.6467176,0.3804883,0.3773986,0.62013865,0.63551146,0.44347253,0.84121656,0.94806075,oblong
0.90810347,0.77763134,0.6543812,0.3817644,0.39498958,0.57825303,0.6824438,0.40254956,0.8588934,0.8563246,oblong
1.0448011,0.76137114,0.66679996,0.38277107,0.3900766,0.64843756,0.6968567,0.37532046,0.88345534,0.7287235,oblong
0.9470975,0.80111444,0.66353804,0.40664527,0.36753103,0.8038971,0.45503604,0.40693,0.87434155,0.84586275,oblong
0.95036304,0.76830053,0.6722469,0.3769524,0.39463747,0.62047595,0.6899413,0.39573067,0.878217,0.80842847,oblong
0.9370512,0.7860609,0.64981836,0.37813655,0.37862334,0.5956659,0.69890857,0.41986328,0.8596715,0.8388666,oblong
1.6623048,0.78520626,0.6590592,0.36612067,0.36035046,0.81744426,0.9076053,0.4339898,0.85352755,0.47236,oblong
0.92265147,0.77980685,0.65132666,0.3668504,0.38251278,0.634563,0.6571963,0.4381223,0.8606321,0.84518033,oblong
0.7976976,0.7936861,0.65584767,0.39855355,0.376644,0.6981892,0.52785623,0.4176923,0.874478,0.99497116,oblong
0.8117957,0.78829724,0.66754305,0.40563363,0.3816801,0.65538865,0.52185357,0.38116273,0.8882271,0.97105366,oblong
0.81222165,0.7558538,0.6923725,0.40124798,0.39650583,0.4980542,0.6566075,0.3691246,0.9187418,0.9306004,oblong
0.8215923,0.7880177,0.6773051,0.41303006,0.36571935,0.78114665,0.42171922,0.4033442,0.8899138,0.95913476,oblong
1.3896333,0.7948448,0.6737032,0.3856198,0.3702079,0.80872816,0.709403,0.40002263,0.862279,0.57198167,oblong
0.92121285,0.7889655,0.659669,0.3876542,0.40063775,0.5671318,0.692246,0.37123415,0.8571426,0.85644215,oblong
1.0377288,0.7934974,0.6557792,0.36970618,0.38921705,0.56633025,0.76393723,0.40934768,0.84963655,0.76464814,oblong
0.8551613,0.7682493,0.68879914,0.3749067,0.40142187,0.51689094,0.6943101,0.3780229,0.8990155,0.89836764,oblong
0.99414206,0.7980726,0.6560721,0.36366948,0.38006136,0.62763345,0.7271416,0.45310745,0.8444489,0.8027752,oblong
0.8437946,0.7654639,0.6740665,0.41117394,0.3711046,0.6005434,0.59608907,0.41518697,0.87308794,0.90716857,oblong
0.8485723,0.8093097,0.6890064,0.36934102,0.3678717,0.6678522,0.60578144,0.4562179,0.86461383,0.953731,oblong
0.858887,0.7717265,0.67166555,0.39102337,0.39530936,0.5936963,0.5990527,0.3776576,0.8967758,0.8985192,oblong
1.082075,0.76386535,0.65931123,0.3867552,0.36703542,0.72489774,0.65495986,0.43046886,0.8680905,0.7059264,oblong
0.92125404,0.771739,0.6825889,0.38962337,0.39323768,0.56028223,0.6816929,0.376992,0.87967336,0.8377049,oblong
0.97811633,0.78900445,0.6748095,0.3539311,0.37764317,0.5661046,0.7272076,0.48701504,0.85422355,0.8066571,oblong
0.9349868,0.7828151,0.6618972,0.39550924,0.39110863,0.6675634,0.6128669,0.38937128,0.8557685,0.83724713,oblong
1.0183312,0.79450303,0.6641884,0.3842578,0.37258855,0.71284175,0.63323027,0.42198083,0.85394615,0.780201,oblong
0.8389987,0.77568656,0.6845697,0.38498038,0.3904063,0.60821545,0.58732504,0.37920678,0.89766,0.92453855,oblong
0.84950775,0.8047227,0.6690007,0.40083325,0.40003368,0.58386195,0.60110503,0.39308202,0.85259354,0.9472812,oblong
0.84991264,0.77373666,0.66289264,0.38559055,0.3953488,0.5711235,0.6512435,0.39011773,0.8687168,0.9103719,oblong
0.79634887,0.78936857,0.6561679,0.38026714,0.37639618,0.64302987,0.590291,0.44469574,0.86623305,0.9912346,oblong
0.785486,0.747266,0.6878969,0.39850023,0.40054634,0.502686,0.68002325,0.37187225,0.9171,0.9513422,oblong
0.7996915,0.7766457,0.68268615,0.39813364,0.38467738,0.58805543,0.5959876,0.3900598,0.88469505,0.9711817,oblong
0.87552816,0.7641514,0.6594397,0.38561895,0.384741,0.6308394,0.6312379,0.43207857,0.8713963,0.872789,oblong
0.8674086,0.7886616,0.7007162,0.40785143,0.36189866,0.65627515,0.56437445,0.40542156,0.8899587,0.9092158,oblong
0.83658266,0.7675266,0.6644445,0.3905305,0.40450048,0.5559105,0.6711957,0.3970708,0.8715306,0.9174546,oblong
0.9924544,0.80698174,0.6626634,0.3672499,0.37010556,0.6619824,0.67138547,0.4722482,0.8413755,0.8131172,oblong
0.93724346,0.8009334,0.6526424,0.3834808,0.37955606,0.618975,0.65767705,0.43051055,0.8381611,0.8545628,oblong
0.931858,0.7686285,0.6466646,0.375522,0.38727066,0.6429694,0.679054,0.43751624,0.8554159,0.82483435,oblong
0.8586758,0.76305556,0.6790136,0.39452693,0.38961855,0.66503334,0.5783425,0.396738,0.89439017,0.88864225,oblong
0.8403766,0.7909276,0.6713058,0.38571435,0.40060127,0.61661166,0.58461636,0.38788596,0.85518897,0.94115853,oblong
0.8492955,0.75756395,0.73146147,0.36575368,0.40332264,0.6343093,0.5739131,0.36954853,0.9310872,0.891991,oblong
1.5368818,0.76998883,0.65655667,0.35863072,0.38990656,0.70810103,0.8956049,0.41342056,0.8778458,0.5010072,oblong
0.9146465,0.76946044,0.6739321,0.38499504,0.3877055,0.56215364,0.6847994,0.41618598,0.8762565,0.8412654,oblong
1.7615036,0.787029,0.6955339,0.38126713,0.37260237,0.87115455,0.8182213,0.38105062,0.89421666,0.44679388,oblong
0.9085509,0.7792848,0.6614934,0.36406553,0.38725802,0.6289887,0.6752768,0.4232554,0.8676546,0.8577227,oblong
0.79605013,0.79306245,0.6830756,0.4070292,0.37778828,0.7392647,0.43327343,0.39801234,0.87951964,0.9962469,oblong
0.94083166,0.7932397,0.6652113,0.40258637,0.36883065,0.72980696,0.5445083,0.4038015,0.86765647,0.8431261,oblong
1.0665873,0.7928323,0.65401214,0.36418217,0.38996133,0.61520964,0.728018,0.41917247,0.84869015,0.7433356,oblong
0.8525727,0.76967055,0.65712535,0.37316802,0.40083754,0.5556731,0.7026036,0.42032537,0.86806893,0.9027624,oblong
0.87857413,0.78347445,0.7077891,0.3867601,0.3824387,0.5819957,0.61101526,0.37803414,0.9038881,0.8917568,oblong
0.8176744,0.7755554,0.6794575,0.377283,0.40675485,0.4520128,0.7659188,0.4131766,0.8955235,0.9484893,oblong
0.8257479,0.79375786,0.6675179,0.38283983,0.3905574,0.53221756,0.68737197,0.4223814,0.84376806,0.96125925,oblong
0.8758466,0.7973716,0.66756105,0.39648077,0.3629728,0.77652204,0.5164057,0.44424123,0.8680795,0.910401,oblong
0.92389995,0.80569345,0.6473146,0.3850491,0.38301027,0.61808187,0.64013475,0.4117022,0.8473959,0.872057,oblong
0.9595079,0.79990417,0.6219485,0.35889816,0.3956032,0.56000596,0.7624514,0.4504511,0.8257828,0.83366084,oblong
0.8397416,0.8139136,0.636407,0.36400044,0.38831493,0.5630319,0.7284233,0.4964947,0.84417707,0.9692429,oblong
0.97840214,0.80249476,0.6744476,0.3907301,0.37259722,0.7060568,0.5898843,0.42350337,0.8615385,0.82020956,oblong
0.9009261,0.8098209,0.65986735,0.37970996,0.38473323,0.5728685,0.6676448,0.42624775,0.8465293,0.898876,oblong
